"Original Est.","Bootstrap Mean","Bootstrap SD","T Stat.","2.5% CI","97.5% CI","Bootstrap P Val","model_id","label","path"
0.158629083630941,0.152462384121574,0.134608580137171,1.17844704601513,-0.149820156595683,0.403312833064769,0.2432,"micro_direct_1889","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + RACE","HEALTHCARE  ->  VOTE"
-0.226478053284944,-0.217101130675857,0.149378967038696,-1.5161308032494,-0.51828393795608,0.0665571870404364,0.1392,"micro_direct_1889","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + RACE","FELON  ->  VOTE"
0.200670272422496,0.208903940060453,0.144767304191831,1.3861574168473,-0.0692652639899937,0.500944425815749,0.1384,"micro_direct_1889","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + RACE","AUTHORITARIAN  ->  VOTE"
-0.050951610987946,-0.0571773229912212,0.112426835487397,-0.453197946620652,-0.274649353578396,0.165694006524502,0.6028,"micro_direct_1889","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + RACE","RACE  ->  VOTE"
-0.361273045448599,-0.381030316369147,0.114236593653281,-3.16249840699118,-0.619472020180532,-0.171481842226129,8e-04,"micro_direct_1629","ISRAEL + CHINA + BORDER + HEALTHCARE + FELON + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.0393585329006405,0.0546160417934912,0.152735494018906,0.257690808239823,-0.21791366710038,0.382465654322001,0.7704,"micro_direct_1629","ISRAEL + CHINA + BORDER + HEALTHCARE + FELON + AUTHORITARIAN","CHINA  ->  VOTE"
0.322139841028562,0.305779213126734,0.111701941876427,2.88392337337282,0.0919956288013872,0.534805139321157,0.0056,"micro_direct_1629","ISRAEL + CHINA + BORDER + HEALTHCARE + FELON + AUTHORITARIAN","BORDER  ->  VOTE"
0.160709975141159,0.157261504714391,0.141731201284328,1.133906815753,-0.148445028556422,0.415493994084351,0.2684,"micro_direct_1629","ISRAEL + CHINA + BORDER + HEALTHCARE + FELON + AUTHORITARIAN","HEALTHCARE  ->  VOTE"
-0.223072936118609,-0.231622673756716,0.148010916879049,-1.5071383977771,-0.52715493317575,0.046924155223758,0.1028,"micro_direct_1629","ISRAEL + CHINA + BORDER + HEALTHCARE + FELON + AUTHORITARIAN","FELON  ->  VOTE"
0.207895956386955,0.216115341468355,0.134306024126638,1.54792726341841,-0.054921965891015,0.490468227470396,0.1056,"micro_direct_1629","ISRAEL + CHINA + BORDER + HEALTHCARE + FELON + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.395652841865641,-0.400642194462768,0.0980871615897174,-4.03368631993443,-0.602191667914299,-0.216556361616616,0,"micro_direct_359","ISRAEL + BORDER + FELON + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.375798120681699,0.371876597573874,0.103081427141842,3.64564336274268,0.166350617390618,0.572020392064509,0,"micro_direct_359","ISRAEL + BORDER + FELON + AUTHORITARIAN","BORDER  ->  VOTE"
-0.263598163385646,-0.260809304159501,0.143700454854213,-1.83435858747331,-0.54059808734711,0.0225392228746814,0.072,"micro_direct_359","ISRAEL + BORDER + FELON + AUTHORITARIAN","FELON  ->  VOTE"
0.186029635535226,0.19350726058718,0.130572485962597,1.42472308897078,-0.0697409886182127,0.449803344485839,0.1388,"micro_direct_359","ISRAEL + BORDER + FELON + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.364117559772571,-0.374523584211531,0.0947561173805971,-3.84268129423304,-0.556898736040635,-0.18613048499414,0,"micro_direct_1595","ISRAEL + CHINA + BORDER + FENTANYL + FELON + RACE","ISRAEL  ->  VOTE"
0.152610874434887,0.170960318406596,0.131057062910364,1.1644612739358,-0.0873117739650439,0.422499414465525,0.1864,"micro_direct_1595","ISRAEL + CHINA + BORDER + FENTANYL + FELON + RACE","CHINA  ->  VOTE"
0.336753429792614,0.33566923985302,0.116109170137768,2.90031725653575,0.122930232279138,0.58616507880762,0.002,"micro_direct_1595","ISRAEL + CHINA + BORDER + FENTANYL + FELON + RACE","BORDER  ->  VOTE"
-0.145173697391972,-0.130571033494362,0.139368404786496,-1.04165429470452,-0.39663526653993,0.147105961430093,0.3432,"micro_direct_1595","ISRAEL + CHINA + BORDER + FENTANYL + FELON + RACE","FENTANYL  ->  VOTE"
-0.378880700009809,-0.377360569553336,0.127234601104171,-2.97781182730008,-0.618006894631515,-0.117854117850375,0.0052,"micro_direct_1595","ISRAEL + CHINA + BORDER + FENTANYL + FELON + RACE","FELON  ->  VOTE"
